,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
2024-10-13 10:00:00,0.051966127,0.21543875,0.017650433,0.078578755,-0.089180745,-0.16494839,-0.17077091,0.16103283,0.12840322,0.0470947,-0.040011417,-0.01855832,0.11031673,-0.021472342,-0.07710341,-0.000114910305,-0.044585966,0.10627216,0.19391264,0.06328377,0.06583379,0.23924269,0.01962627,-0.06298162,-0.109447494,0.21330637,-0.03433541,8.885376e-05,-0.06933717,0.030222254,0.012209342,-0.10529955,-0.07736923,-0.16495343,0.16756599,-0.13062896,0.08320455,0.1803654,-0.21009047,-0.078080155,-0.024318555,-0.057480212,0.114305615,0.1322939,0.1948723,0.1715872,-0.07435862,-0.008392569,0.05037914,-0.11566634,-0.020538883,0.1002494,-0.0656957,-0.0074115493,-0.07352512,-0.17517753,-0.25054488,0.12745494,0.19091024,-0.16009283,-0.09862242,-0.15582049,0.07872331,-0.016075026
2024-10-13 11:00:00,0.102074474,0.14770497,0.013915218,0.08965371,-0.0808634,-0.16568205,-0.16495417,0.15814774,0.11077661,0.036931295,-0.041170757,-0.019724095,0.13037819,0.0012250965,-0.05371952,-0.0040889005,-0.038064893,0.10431328,0.20553952,0.06061816,0.078916915,0.2217255,-0.00038656965,-0.0773718,-0.10403648,0.214338,-0.05693615,0.023707747,-0.12289637,0.00816057,0.009138371,-0.1180552,-0.08541278,-0.15607713,0.13548505,-0.1271293,0.08976344,0.17594033,-0.20261969,-0.0910953,-0.03189522,-0.052939497,0.117890455,0.13669588,0.17184143,0.16576561,-0.025856668,-0.047195207,0.004222016,-0.117410325,-0.028196681,0.10780153,-0.060660016,-0.00041480362,-0.09048796,-0.18156593,-0.23757485,0.11083563,0.19383511,-0.16474319,-0.0933914,-0.15852942,0.078470945,-0.034817453
2024-10-13 12:00:00,0.04161254,0.20519856,0.01564608,0.11134059,-0.09596872,-0.17755303,-0.19309264,0.17820854,0.13323328,0.052046694,-0.034580465,-0.05014417,0.12974766,-0.012942813,-0.09855543,-0.0111523485,-0.07837986,0.09981906,0.21281336,0.074083924,0.051628117,0.2558841,0.017251855,-0.05315073,-0.1463413,0.22222315,-0.041230865,-0.010531303,-0.105475254,0.04908984,0.04375703,-0.09340543,-0.0798352,-0.15203957,0.23310885,-0.13891356,0.08617136,0.19150063,-0.21952373,-0.09384676,-0.023945803,-0.05200246,0.12825775,0.15644746,0.20696987,0.18577851,-0.107460134,-0.030264184,0.003465577,-0.10911375,-0.04454406,0.09569022,-0.074089274,0.006771744,-0.08395123,-0.17996626,-0.26069027,0.14283125,0.16411814,-0.18009359,-0.1114649,-0.1563206,0.07807023,-0.04744975
2024-10-13 13:00:00,0.094391525,0.17842206,0.01430456,0.07250332,-0.07872597,-0.1739801,-0.15933831,0.16428497,0.11462493,0.045547597,-0.04724304,-0.012842761,0.12029403,-0.004822731,-0.0504729,-0.001431874,-0.03898333,0.10692362,0.20370011,0.05508421,0.07236763,0.2279521,0.004800704,-0.07051138,-0.10136938,0.2091329,-0.049117718,0.012583691,-0.09594401,0.016133998,-0.0016554653,-0.10013139,-0.08825962,-0.15634713,0.13952911,-0.12855768,0.09048288,0.18098034,-0.21048672,-0.09157675,-0.0226071,-0.058305643,0.1155332,0.13835146,0.18341385,0.17243733,-0.03543559,-0.021423174,0.024869302,-0.1226897,-0.04793717,0.116333865,-0.055972822,-0.009961812,-0.08147437,-0.19058955,-0.23896962,0.112493664,0.18840878,-0.169443,-0.1062827,-0.1552817,0.083821975,-0.013705143
2024-10-13 14:00:00,0.045012146,0.20896123,0.008296687,0.09771024,-0.09959626,-0.16905265,-0.1987391,0.17999488,0.13178976,0.062010136,-0.049772926,-0.03529452,0.127057,-0.0043089963,-0.10475467,-0.000829242,-0.08123457,0.08751602,0.21713579,0.0766431,0.06167902,0.27737734,0.01315659,-0.05286566,-0.11985648,0.22001866,-0.048777007,-0.04012709,-0.1084029,0.07282278,0.021519333,-0.09296404,-0.09044559,-0.13472764,0.261825,-0.14377116,0.08111956,0.18700574,-0.21998662,-0.10230545,-0.009215664,-0.06009468,0.1280788,0.1622265,0.20341064,0.18476287,-0.09116369,-0.038077988,-0.021704046,-0.11853344,-0.047620058,0.08773352,-0.06111062,-0.010444719,-0.085265405,-0.18442276,-0.2701044,0.13384183,0.14173251,-0.1863276,-0.12342533,-0.16974185,0.08237382,-0.031927656
2024-10-13 15:00:00,0.045058098,0.23124748,0.018155655,0.09770308,-0.09787512,-0.18464744,-0.19448186,0.17990169,0.13132128,0.06928543,-0.04663579,-0.03120137,0.13490157,-0.005895967,-0.093892075,-0.0057288525,-0.092688255,0.10382897,0.20741796,0.07931174,0.06596896,0.26379582,0.026261797,-0.065145485,-0.13004318,0.2408055,-0.039350174,-0.02713907,-0.10143533,0.06677779,0.038359437,-0.10220959,-0.08961925,-0.15683453,0.2396616,-0.15237546,0.10128239,0.19868128,-0.23048796,-0.10112186,-0.01004763,-0.06090107,0.12326047,0.16084747,0.20742156,0.19320802,-0.10218067,-0.023101214,0.020902347,-0.12054803,-0.043583546,0.09989,-0.057382658,-0.012972555,-0.094666176,-0.18588123,-0.2681221,0.14893475,0.18428971,-0.18720001,-0.11770497,-0.1665987,0.087651,-0.02752357
2024-10-13 16:00:00,0.100643225,0.17800114,0.011420905,0.06762509,-0.06443263,-0.15049733,-0.14263935,0.13616705,0.101973,0.035382796,-0.036299,0.011823548,0.11237683,-0.004146336,-0.044643693,-0.006441694,-0.053144354,0.10266398,0.20945083,0.04505606,0.080378234,0.21454754,-0.0037300899,-0.09731973,-0.083179876,0.19468276,-0.07072394,0.020834418,-0.10164693,0.0029896707,-0.013516378,-0.11231072,-0.06675003,-0.15697286,0.13751827,-0.10628837,0.07247934,0.1654072,-0.18182777,-0.080778636,-0.042619094,-0.051126715,0.12877077,0.114531234,0.16615985,0.15156864,-0.016582139,-0.03971353,0.04837099,-0.111856624,-0.043038834,0.12452218,-0.06010947,-0.0023109796,-0.07780622,-0.16402785,-0.21939462,0.095831834,0.18371253,-0.14386848,-0.084722206,-0.14520526,0.06328858,0.006735903
2024-10-13 17:00:00,0.06764612,0.18788765,0.02849068,0.08876651,-0.10408204,-0.19493233,-0.18825093,0.18278106,0.13040403,0.06644358,-0.056892667,-0.03231655,0.13542657,-0.008878205,-0.07601069,1.1868775e-05,-0.056123428,0.11183261,0.20852451,0.07681184,0.07820643,0.2582504,0.023761243,-0.05608163,-0.116567805,0.23381266,-0.03287131,-0.0020807225,-0.093257025,0.048568696,0.030725181,-0.10358033,-0.10525552,-0.16731238,0.17596343,-0.15670623,0.11493542,0.19395638,-0.23653387,-0.10520818,-0.00019473583,-0.06738781,0.11588969,0.17307343,0.20368774,0.20285027,-0.07140889,-0.010448836,0.0020083515,-0.13407257,-0.038049128,0.1107806,-0.04210766,-0.021326937,-0.090085976,-0.2089574,-0.26703578,0.14077163,0.19709107,-0.19470233,-0.12169433,-0.17756025,0.10665089,-0.04130784
2024-10-13 18:00:00,0.062397167,0.1905276,0.01647519,0.10155811,-0.10887541,-0.18606596,-0.20218691,0.18984583,0.12519863,0.06937037,-0.07011808,-0.033385113,0.14558904,0.0017455464,-0.08125149,0.011423351,-0.058624625,0.11039042,0.20484276,0.0797888,0.06289095,0.26192543,0.020314278,-0.04515311,-0.11451472,0.23277484,-0.03593352,-0.0076613678,-0.113530055,0.060380332,0.018148422,-0.09204063,-0.11020833,-0.1467065,0.19622356,-0.14966445,0.10574814,0.18414807,-0.22658758,-0.12416864,0.014754018,-0.073382154,0.12254913,0.16772212,0.2081428,0.1912407,-0.06373555,-0.027989274,-0.01869769,-0.14060055,-0.054033123,0.10881186,-0.047254242,-0.031073818,-0.09211568,-0.20241041,-0.27320796,0.13909575,0.15897714,-0.19740951,-0.13547605,-0.17749117,0.11249649,-0.034330763
2024-10-13 19:00:00,0.094168395,0.18766151,0.020048369,0.077925116,-0.10025696,-0.18693773,-0.18592303,0.18245743,0.11365331,0.06327075,-0.06461405,-0.013623656,0.13992828,0.007847789,-0.060723957,0.008541689,-0.052755542,0.11113626,0.21163839,0.06517514,0.09281017,0.25529173,0.010503248,-0.06497725,-0.08975937,0.2246215,-0.05084043,-0.006695299,-0.095757596,0.04662349,0.00329142,-0.105340056,-0.10946571,-0.1530139,0.17683192,-0.14654738,0.10626214,0.18867455,-0.22605747,-0.1133827,0.0054934886,-0.071470045,0.11659803,0.17091905,0.20613158,0.19061725,-0.027639523,-0.019246137,-0.0055087246,-0.14392947,-0.050855886,0.11611324,-0.032807596,-0.03905505,-0.09324587,-0.20720495,-0.2596138,0.11989411,0.18791772,-0.18899281,-0.12880364,-0.17444348,0.10289534,-0.024011863
2024-10-13 20:00:00,0.07703717,0.20552339,0.023959167,0.062091243,-0.08918345,-0.17998263,-0.16780311,0.17309763,0.12267578,0.06509101,-0.06764692,-0.00059251295,0.11766451,-0.0022274144,-0.062293228,0.011498753,-0.044519875,0.111006185,0.19338386,0.061363786,0.07595039,0.24353424,0.019186478,-0.060584776,-0.08401349,0.2012621,-0.033252332,0.0053812787,-0.07716188,0.034091532,-0.010150654,-0.0865437,-0.09605255,-0.1547319,0.15543509,-0.1368812,0.09234544,0.17493889,-0.21997859,-0.09645759,0.0015094194,-0.07078276,0.11253727,0.13684884,0.19285513,0.17998852,-0.035830922,-0.008753153,0.038173564,-0.14133419,-0.050147187,0.12518239,-0.04492287,-0.03612077,-0.074143,-0.19185172,-0.25019106,0.11328916,0.16343129,-0.17605416,-0.12332726,-0.15978788,0.092654325,0.008823797
2024-10-13 21:00:00,0.053199828,0.1802025,0.026787993,0.095830046,-0.09694264,-0.18868317,-0.17782933,0.15394208,0.13091238,0.052817937,-0.037044086,-0.038502976,0.12836914,-0.014406437,-0.080874965,0.0005281567,-0.061357953,0.107366994,0.1926138,0.07985257,0.054416515,0.22791763,0.036879916,-0.07715871,-0.11412716,0.23698252,-0.05089954,0.012297923,-0.07250949,0.03786046,0.04993249,-0.12182442,-0.07657779,-0.17744164,0.12876141,-0.140426,0.104523055,0.18390557,-0.20645624,-0.08530428,-0.014387846,-0.06359763,0.114024706,0.14476463,0.19648314,0.17794524,-0.070690915,-0.020583615,0.04132067,-0.11137996,0.0074901707,0.080150716,-0.05391601,-0.003462137,-0.0798409,-0.17353351,-0.23797385,0.15928632,0.22477591,-0.16279303,-0.08935011,-0.16395183,0.084344,-0.065303795
2024-10-13 22:00:00,0.078359134,0.15985632,0.019311188,0.085511416,-0.0880242,-0.17145236,-0.16432802,0.16031113,0.123892896,0.047522966,-0.051356774,-0.02799178,0.12441283,-0.012191824,-0.059052855,0.004681166,-0.022099134,0.10129931,0.19380103,0.063231714,0.064640865,0.22851796,0.018495725,-0.068451434,-0.09331686,0.21255358,-0.042093597,0.03253598,-0.09133318,0.020507105,0.020519294,-0.10239833,-0.086035654,-0.16389291,0.10503263,-0.12731881,0.09261392,0.17015691,-0.20456123,-0.08936278,-0.012371557,-0.05902048,0.10885062,0.13736674,0.17986448,0.16875839,-0.036640164,-0.023431025,0.021789007,-0.1210808,-0.010292446,0.1007632,-0.05147513,-0.0051751197,-0.07976459,-0.18322136,-0.23688845,0.12373471,0.18986693,-0.16852523,-0.09843476,-0.15870076,0.0912575,-0.042089585
2024-10-13 23:00:00,0.06818511,0.22590865,-0.00018665567,0.06976692,-0.037386816,-0.108814195,-0.11968647,0.09960409,0.093980774,0.01263971,-0.005650624,0.036951978,0.08595728,-0.027030386,-0.055703983,-0.030567285,-0.08103656,0.09796265,0.20199567,0.0319979,0.05802679,0.18865685,-0.014811383,-0.113217,-0.090942726,0.1816377,-0.08501336,0.029693753,-0.08536585,-0.013775881,-0.018256472,-0.11570403,-0.026809506,-0.149794,0.17981496,-0.059042014,0.02724735,0.15246381,-0.1427127,-0.037973676,-0.08252589,-0.029900318,0.13091141,0.063302204,0.15176988,0.11245427,-0.036357373,-0.04273464,0.119142264,-0.06587978,-0.033553626,0.101573154,-0.09274429,0.033692278,-0.059946597,-0.09850507,-0.19174229,0.08281952,0.1664787,-0.095516086,-0.046244573,-0.10866443,0.008626414,0.041696016
2024-10-14 00:00:00,0.09785673,0.1835968,-0.008706965,0.062143803,-0.029228503,-0.105493926,-0.10227367,0.092548594,0.09043221,0.006695394,-0.021176979,0.052261632,0.08464882,-0.013457023,-0.034543827,-0.032410394,-0.052922625,0.101509295,0.20364279,0.016003534,0.072149724,0.18221462,-0.026122002,-0.11445657,-0.069157735,0.15855722,-0.07948073,0.04899356,-0.116699316,-0.04162768,-0.03399274,-0.11716539,-0.031130064,-0.14508937,0.14464596,-0.06102378,0.03052211,0.14251637,-0.13622583,-0.040447682,-0.08385104,-0.033202026,0.1372884,0.061328843,0.11824129,0.105457634,-0.01184387,-0.04709962,0.09413891,-0.07647122,-0.043972444,0.12255943,-0.0862137,0.03503575,-0.06806169,-0.11344602,-0.18646926,0.06401234,0.15643018,-0.09342014,-0.047342215,-0.1041392,0.018374253,0.059730668
2024-10-14 01:00:00,0.09385396,0.19270794,0.0011132318,0.05243216,-0.030791465,-0.11099453,-0.094664454,0.08846133,0.10417608,0.0001597032,-0.011230578,0.05779798,0.07668573,-0.022982435,-0.029049883,-0.031785984,-0.045196634,0.10511873,0.1929478,0.02242689,0.06311955,0.17488985,-0.018789615,-0.124018244,-0.06607307,0.16540977,-0.08873703,0.05249619,-0.073613934,-0.048326824,-0.021456629,-0.12203457,-0.023940027,-0.16516283,0.11199305,-0.05850073,0.038878288,0.14753008,-0.13276516,-0.023704212,-0.08666927,-0.030104019,0.12786965,0.056552626,0.12022783,0.10832643,-0.02130658,-0.026207734,0.1318048,-0.07252319,-0.004522999,0.104586564,-0.082114875,0.037706133,-0.06959473,-0.11106684,-0.17081147,0.07124496,0.19906002,-0.080568895,-0.029376987,-0.103720635,0.015861217,0.04800087
2024-10-14 02:00:00,0.1098135,0.16896032,0.007887725,0.044664547,-0.024160312,-0.10703478,-0.07677784,0.06775879,0.09585114,0.0009957623,-0.012264263,0.068899654,0.069694325,-0.02406121,-0.0048300694,-0.029479159,-0.049495384,0.11275106,0.18880235,0.020509154,0.07481236,0.14955334,-0.01570584,-0.13920783,-0.06021653,0.15920584,-0.09471592,0.07988668,-0.06496103,-0.072845586,-0.021836836,-0.12904936,-0.01844678,-0.16872439,0.05741047,-0.054550767,0.041206975,0.14157796,-0.11724931,-0.016492808,-0.08485209,-0.029846093,0.113526784,0.04087445,0.105775714,0.09934121,-0.002157343,-0.016064795,0.15112704,-0.06746618,0.0068528736,0.102416076,-0.0719298,0.03126643,-0.07215579,-0.1090891,-0.15091929,0.06650882,0.22377817,-0.070650816,-0.013337315,-0.09524966,0.0078595895,0.050106667
2024-10-14 03:00:00,0.12546259,0.19106023,-0.0028187241,0.030855201,-0.020576248,-0.10103724,-0.07655901,0.07926056,0.09039465,0.00012845919,-0.0106099965,0.06763768,0.07448226,-0.022728464,0.0027122877,-0.028039657,-0.037036784,0.112454385,0.19284989,0.008267952,0.085073926,0.16396187,-0.026916007,-0.12739094,-0.048371203,0.16401818,-0.09501514,0.06292242,-0.07215845,-0.06578116,-0.0392461,-0.11724256,-0.02207734,-0.16264074,0.08643071,-0.04789032,0.036997225,0.1473338,-0.12253623,-0.026445458,-0.09198947,-0.028385065,0.12148857,0.04379151,0.11670436,0.1022799,0.011713322,-0.008589604,0.14065596,-0.07250341,-0.028392311,0.12343834,-0.07069614,0.019062705,-0.07141536,-0.11482063,-0.16299511,0.054702673,0.20846458,-0.07670822,-0.027510403,-0.09701625,0.010849684,0.06930782
2024-10-14 04:00:00,0.102149725,0.17850313,0.017369337,0.058823295,-0.060831584,-0.14888716,-0.12388984,0.112452485,0.12132325,0.022347666,-0.026187552,0.019271124,0.0939231,-0.024013322,-0.022067342,-0.017494919,-0.04044323,0.11583666,0.20528494,0.044941135,0.071671925,0.19702412,0.001951204,-0.106061906,-0.08427608,0.2008401,-0.0739382,0.057026528,-0.058026012,-0.033256415,0.008177619,-0.115048535,-0.055275805,-0.1858544,0.08661451,-0.103236504,0.08233003,0.1725409,-0.16794705,-0.051223367,-0.050249286,-0.04218537,0.11465082,0.10042835,0.15856631,0.14753665,-0.034222044,0.009708385,0.09511869,-0.0907487,0.002409161,0.10465641,-0.057742383,0.009475138,-0.080556914,-0.15619288,-0.19685864,0.10495608,0.2416271,-0.120413505,-0.055133548,-0.132432,0.053111278,-0.0060124653
2024-10-14 05:00:00,0.15723328,0.13963681,0.0050978367,0.022920664,-0.04584995,-0.1282231,-0.09928539,0.118250504,0.08679968,0.01410405,-0.054869942,0.0699487,0.09508107,0.0055560158,0.012775265,-0.007359927,-0.014510198,0.11884966,0.2028709,0.014862941,0.111893885,0.1968142,-0.028708026,-0.107769735,-0.02707181,0.15803948,-0.09324591,0.05992917,-0.09595276,-0.059605893,-0.06926097,-0.11731857,-0.07140305,-0.14409442,0.07956233,-0.08052537,0.062410273,0.15256551,-0.15564375,-0.06462993,-0.045862447,-0.04158854,0.111416444,0.08767957,0.1210979,0.12888366,0.05314932,-0.020804575,0.06108263,-0.11388244,-0.03543809,0.1385945,-0.039465968,-0.0062773596,-0.08854936,-0.17042476,-0.19474074,0.037230667,0.187896,-0.12120782,-0.06768477,-0.12800172,0.058603764,0.06287478
2024-10-14 06:00:00,0.08744764,0.19455793,0.019581307,0.05328735,-0.058735024,-0.13827229,-0.12655468,0.11444629,0.11298553,0.022431536,-0.023755923,0.023556242,0.08759014,-0.02012182,-0.044193354,-0.019977855,-0.040391482,0.10878306,0.19692236,0.045630246,0.08072107,0.20145558,0.0059349025,-0.107509084,-0.0818074,0.18556452,-0.07644269,0.029421773,-0.05814348,-0.023523204,-0.0053683263,-0.1262727,-0.045358885,-0.18258396,0.10080357,-0.10083534,0.06791615,0.17263316,-0.17378256,-0.039954312,-0.056407172,-0.043351233,0.112024084,0.09141257,0.15361871,0.14336123,-0.025854096,-0.022176107,0.11199922,-0.08629598,0.010232933,0.09720043,-0.06529244,0.014248792,-0.071723714,-0.1483358,-0.20370767,0.09548319,0.23523523,-0.12085844,-0.05492984,-0.13178912,0.038094994,0.0036890847
